vehicle_id,fuel_level,mileage,timestamp,location,driver_id
VEH-0097,10.1,21026.7,09-06-2024,Phoenix,DRV-0099
VEH-0117,29.4,202340.3,2024/08/15 14:10:00,n/a,DRV-0192
VEH-0238,20.4,156700.7,2024-05-31 11:22:00,Houston,
VEH-0150,17.5,168191.2,2024/01/01 01:37:00,n/a,DRV-0386
VEH-0244,,-68497.0,2024/06/12 02:42:00,n/a,DRV-0096
VEH-0079,42.8,164570.9,11-19-2024,,DRV-0167
VEH-0180,15.2,114580.9,2024/08/28 08:01:00,Chicago,DRV-0305
VEH-0016,66.4,220422.7,27/02/2024 22:22,Houston,DRV-0278
VEH-0082,72.4,,2024/12/25 16:07:00,New York,DRV-0216
VEH-0246,55.3,63311.3,26/06/2024 10:40,UNKNOWN,DRV-0191
VEH-0116,41.3,93004.5,03/04/2024 10:48,Chicago,DRV-0029
VEH-0209,35.2,N/A,04-10-2024,New York,DRV-0294
VEH-0130,128.3,142903.2,2024-02-24 11:45:00,,DRV-0067
VEH-0029,87.7,39571.6,2024-04-22 20:46:00,Phoenix,DRV-0313
VEH-0062,6.7,249640.2,2024/03/02 12:03:00,Phoenix,DRV-0130
VEH-0176,63.4%,-133943.7,2024-08-09 05:54:00,Houston,DRV-0392
VEH-0179,58.9,180204.1,02/11/2024 21:01,UNKNOWN,DRV-0226
VEH-0102,,,2024-07-26 03:41:00,Chicago,DRV-0155
VEH-0188,23.8,198488.8,23/04/2024 07:39,Los Angeles,DRV-0127
VEH-0225,92.5,36724.1,2024-01-22 07:17:00,Chicago,DRV-0085
VEH-0082,91.3,143030.7,2024/09/06 22:35:00,,DRV-0145
VEH-0172,51.6,66898.2,02/01/2024 22:40,Houston,DRV-0315
VEH-0121,unknown,225294.4,09-22-2024,UNKNOWN,DRV-0081
VEH-0002,73.2,43490.9,10-31-2024,,DRV-0171
VEH-0005,56.8,90931.4,25/12/2024 00:36,Phoenix,DRV-0071
VEH-0130,29.4,177560.8,2024/04/26 05:43:00,New York,DRV-0084
VEH-0063,19.8,,09-29-2024,n/a,DRV-0031
VEH-0072,7.0,98814.8,12-24-2024,n/a,DRV-0343
VEH-0062,43.4,23156.4,2024/04/13 22:53:00,New York,DRV-0258
VEH-0124,68.6,214745.1,28/07/2024 16:52,,DRV-0399
VEH-0103,38.6,121214.7,08/09/2024 08:55,UNKNOWN,DRV-0020
VEH-0001,89.1,179632.8,07/05/2024 00:12,,
VEH-0127,55.6,72840.3,2024-07-17 03:29:00,Houston,DRV-0191
VEH-0207,95.3,13533.6,05/11/2024 00:42,Chicago,DRV-0054
VEH-0198,61.2,,09/08/2024 18:21,New York,DRV-0164
VEH-0244,81.5,234040.8,2024-06-15 20:43:00,Phoenix,DRV-0047
VEH-0151,41.6,64575.1,04-19-2024,Houston,DRV-0123
VEH-0149,65.9,144451.8,16/10/2024 22:19,Phoenix,DRV-0310
VEH-0184,97.6,N/A,2024/11/01 12:30:00,n/a,DRV-0263
VEH-0222,1.8,218031.0,2024/01/07 11:30:00,Chicago,DRV-0308
VEH-0079,84.2,46525.4,2024-10-24 16:04:00,Los Angeles,DRV-0290
VEH-0014,7.2,7663.1,2024-03-25 11:08:00,Chicago,DRV-0244
VEH-0073,67.8,4147.0,06-18-2024,Houston,DRV-0279
VEH-0171,55.3%,125783.1,02-18-2024,UNKNOWN,DRV-0073
VEH-0076,1.2%,,2024/12/01 19:41:00,Houston,DRV-0228
VEH-0235,12.7,23257.6,12-07-2024,n/a,DRV-0343
VEH-0063,27.9,227066.5,12-10-2024,,DRV-0282
VEH-XXXX,50.2,5002.9,2024/04/26 08:48:00,,DRV-0059
VEH-0013,50.0%,182562.3,2024/09/06 03:52:00,Phoenix,DRV-0236
VEH-0110,20.9,929.9,2024/05/14 05:57:00,,DRV-0075
VEH-0045,4.1,-147723.2,2024/10/24 11:21:00,UNKNOWN,DRV-0119
VEH-0080,63.3%,202680.2,15/12/2024 02:52,New York,DRV-0219
VEH-0155,8.1,181984.8,04/07/2024 04:00,Chicago,
VEH-0195,,104597.4,10/09/2024 05:19,Phoenix,DRV-0212
VEH-0235,27.8,15402.0,07/06/2024 12:27,Los Angeles,DRV-0012
VEH-0166,69.1,143101.9,2024/12/25 20:59:00,UNKNOWN,DRV-0153
VEH-0010,42.3%,21141.3,26/03/2024 17:16,Los Angeles,DRV-0065
VEH-0242,61.0,78226.8,2024-10-01 13:43:00,UNKNOWN,
VEH-0135,44.5,144136.2,02-12-2024,Phoenix,DRV-0268
VEH-0087,46.8,149576.5,01-31-2024,,DRV-0044
VEH-0053,41.0,209950.6,29/06/2024 20:01,,DRV-0094
VEH-0226,90.8,99078.2,08/12/2024 13:37,Los Angeles,DRV-0265
VEH-0114,28.6,74510.6,2024/07/06 05:20:00,,DRV-0043
VEH-0190,50.7,1596.5,2024/07/07 08:22:00,Chicago,DRV-0343
VEH-0034,89.3,204360.9,01-05-2024,UNKNOWN,DRV-0080
VEH-0082,24.5,12361.9,2024-12-06 14:39:00,Houston,DRV-0230
VEH-0186,47.3,154431.7,2024-05-16 05:34:00,Houston,DRV-0160
VEH-0223,47.1,49732.4,2024/02/01 11:14:00,,DRV-0088
VEH-0220,93.4,191587.8,13/08/2024 13:22,,DRV-0345
VEH-0038,0.6,107330.7,09/05/2024 03:10,Houston,DRV-0074
VEH-0029,64.5,N/A,2024/09/15 23:46:00,New York,DRV-0259
VEH-0054,41.5,21337.4,2024-06-19 18:16:00,New York,DRV-0057
VEH-0169,unknown,20153.9,2024/05/02 10:08:00,Chicago,
VEH-0186,48.3,N/A,09-25-2024,,DRV-0266
VEH-0172,91.1,205126.9,06-25-2024,n/a,DRV-0242
VEH-0080,21.8,165421.1,24/11/2024 13:16,,DRV-0351
VEH-0146,26.5,5236.2,18/07/2024 18:13,New York,DRV-0355
VEH-0024,49.2,-192116.9,08/05/2024 19:08,Phoenix,DRV-0061
VEH-0023,86.6,236683.4,05-06-2024,New York,DRV-0025
VEH-0104,9.1,189161.6,04-25-2024,UNKNOWN,DRV-0139
  ,38.4,108083.5,11/06/2024 19:34,New York,DRV-0281
VEH-0131,62.2,215590.9,2024/06/09 22:48:00,n/a,DRV-0396
VEH-0134,67.6%,127223.5,2024-07-05 17:20:00,,DRV-0054
VEH-0028,146.5,248727.0,2024/09/09 21:49:00,Houston,
  ,137.9,218214.9,2024/09/24 08:44:00,New York,DRV-0010
VEH-0028,10.9,241459.2,03-07-2024,,DRV-0364
VEH-0014,0.8%,2313.1,05-06-2024,,DRV-0211
VEH-0142,27.0,127859.1,2024/12/04 03:58:00,New York,DRV-0190
VEH-0060,46.0,48361.8,02-11-2024,Chicago,DRV-0294
VEH-0130,50.4,223513.7,09-19-2024,Phoenix,DRV-0143
VEH-0073,117.3,148761.6,2024-06-04 19:59:00,Chicago,DRV-0242
VEH-0037,68.0,102037.9,2024/07/07 00:06:00,Phoenix,DRV-0335
VEH-0115,15.1,71168.7,2024/07/02 12:47:00,Phoenix,DRV-0230
VEH-0120,49.3,2838.4,28/08/2024 19:07,UNKNOWN,DRV-0368
VEH-XXXX,37.7,133388.6,13/09/2024 19:53,New York,DRV-0190
VEH-0235,62.6,167263.4,2024/10/04 14:24:00,New York,DRV-0162
VEH-0009,35.5%,100176.0,2024-01-10 12:02:00,,DRV-0281
VEH-0061,38.5,114781.0,01-22-2024,,DRV-0318
VEH-0105,6.7,66999.3,2024-05-08 18:23:00,n/a,DRV-0303
VEH-0024,23.4,5926.9,14/10/2024 11:20,n/a,DRV-0296
VEH-0014,39.7,167021.3,04-27-2024,Phoenix,DRV-0032
VEH-0173,62.5,236546.7,08-03-2024,n/a,DRV-0175
VEH-0197,73.8,47284.7,06-04-2024,Chicago,DRV-0370
VEH-0020,unknown,170547.9,04-15-2024,Los Angeles,DRV-0304
VEH-0210,77.2,120969.3,2024/01/01 11:48:00,Phoenix,DRV-0124
VEH-0172,23.0%,81891.6,2024/01/26 10:18:00,Houston,DRV-0164
VEH-0236,59.9,225600.8,08-21-2024,Chicago,DRV-0264
VEH-0087,30.9,111992.9,12-27-2024,Los Angeles,
VEH-0116,9.1,179650.9,2024/06/15 09:30:00,UNKNOWN,DRV-0329
VEH-0179,22.1,54551.9,01-16-2024,Houston,DRV-0081
VEH-0156,46.0,225941.8,2024/10/24 23:46:00,New York,DRV-0016
VEH-0124,5.1,95037.5,2024-05-06 21:55:00,Los Angeles,DRV-0331
VEH-0114,59.1,149840.9,2024/06/11 22:59:00,n/a,DRV-0001
VEH-0094,90.4,39132.3,13/12/2024 20:15,n/a,DRV-0065
VEH-0052,34.6,163655.3,2024/04/15 20:04:00,Los Angeles,DRV-0341
VEH-0056,95.2,133263.8,2024/09/10 23:42:00,UNKNOWN,DRV-0049
VEH-0084,1.5,66136.6,17/12/2024 03:00,New York,DRV-0093
VEH-0145,79.9,83548.2,2024/07/25 20:52:00,New York,DRV-0001
VEH-0215,21.2,152745.2,01-20-2024,,DRV-0177
VEH-0187,81.7,64475.7,2024/06/22 10:16:00,UNKNOWN,DRV-0073
VEH-0073,unknown,242529.2,2024-05-20 02:31:00,Houston,DRV-0164
VEH-0216,17.1,224354.8,2024-11-04 02:52:00,n/a,DRV-0087
VEH-0197,109.9,126033.2,2024-12-21 16:21:00,,DRV-0390
VEH-0232,33.6,140173.6,02-02-2024,New York,DRV-0246
VEH-0018,31.3,15226.4,13/07/2024 15:29,Houston,
VEH-0138,68.3,111475.7,2024-01-29 01:02:00,UNKNOWN,DRV-0022
VEH-0001,50.1,12560.8,10-02-2024,n/a,DRV-0371
VEH-0088,127.5,-212400.0,2024/12/04 14:11:00,UNKNOWN,DRV-0065
VEH-0189,76.4,64566.1,2024-09-25 03:58:00,,DRV-0273
VEH-0011,62.9,174828.2,08-29-2024,n/a,DRV-0211
VEH-0049,11.7,234958.0,07-12-2024,Phoenix,DRV-0026
VEH-0004,51.9,151439.9,2024/01/03 09:46:00,n/a,DRV-0212
VEH-0197,74.8,189698.5,11-21-2024,Houston,DRV-0398
VEH-0225,38.4,N/A,10/03/2024 02:18,,DRV-0042
VEH-0225,144.6,,03/03/2024 21:33,Houston,DRV-0280
VEH-0034,53.5,53800.5,26/03/2024 23:12,UNKNOWN,DRV-0383
VEH-0217,13.0,169048.9,20/03/2024 23:32,,DRV-0197
VEH-0134,73.4,102761.8,2024/08/04 15:47:00,,DRV-0372
VEH-XXXX,65.7,,2024-09-29 22:44:00,Chicago,DRV-0318
VEH-0184,57.7,16814.0,2024-12-08 00:49:00,Houston,DRV-0034
VEH-0136,14.3,222524.3,2024-03-20 12:08:00,Houston,DRV-0113
VEH-0020,50.7,,2024-02-18 07:16:00,Chicago,DRV-0021
VEH-0094,97.6%,218388.9,26/12/2024 12:38,UNKNOWN,DRV-0240
VEH-0026,58.4,92865.8,20/12/2024 20:39,Los Angeles,DRV-0138
VEH-0026,59.5,134798.4,04-23-2024,Los Angeles,DRV-0211
VEH-0062,65.2,178150.4,2024/10/30 03:30:00,,DRV-0080
VEH-0079,72.2,47614.2,2024/11/10 23:01:00,,DRV-0355
VEH-0019,27.9,239718.0,06-26-2024,,DRV-0249
VEH-0145,89.8,-226940.3,2024/09/05 14:22:00,UNKNOWN,DRV-0223
VEH-0081,86.3,193130.6,2024/12/26 09:51:00,Los Angeles,DRV-0105
VEH-0031,25.9,79114.3 mi,2024-06-21 18:22:00,Chicago,DRV-0012
VEH-0157,81.1,8206.4,05-11-2024,UNKNOWN,DRV-0111
VEH-0035,81.1,183880.2 mi,2024/01/26 02:20:00,Phoenix,DRV-0043
VEH-0121,19.5,206717.0,2024/10/24 08:39:00,New York,DRV-0237
VEH-0215,41.2,233602.7,2024-08-10 11:51:00,Houston,DRV-0001
VEH-XXXX,31.0,190532.4,23/06/2024 03:39,Houston,DRV-0318
VEH-0085,41.5,232587.8,2024/03/07 21:33:00,UNKNOWN,DRV-0397
VEH-0019,78.9,124610.5,09-19-2024,Chicago,DRV-0292
VEH-0153,,57082.8 mi,23/04/2024 17:58,UNKNOWN,DRV-0005
VEH-0067,91.0,217600.1,24/12/2024 06:18,New York,DRV-0229
VEH-0121,118.3,180670.9,2024/09/03 10:31:00,Los Angeles,DRV-0233
VEH-0109,62.5%,84112.6,2024-08-12 17:08:00,UNKNOWN,DRV-0305
VEH-0082,14.0,,2024-01-09 11:50:00,Phoenix,DRV-0073
VEH-0169,65.0,175491.7,09-11-2024,Los Angeles,DRV-0294
VEH-0242,41.6,150270.7,2024/11/21 20:33:00,UNKNOWN,DRV-0129
VEH-0099,38.3,205457.7,2024/04/09 22:55:00,n/a,DRV-0251
VEH-0084,3.8,30763.0,2024/08/25 01:25:00,,DRV-0342
VEH-0089,13.2,178478.6,08/06/2024 22:29,Houston,DRV-0396
VEH-0243,6.6,185280.2,12-24-2024,Chicago,DRV-0047
VEH-0146,94.5,122304.1,2024-11-20 16:02:00,Phoenix,DRV-0132
VEH-0229,67.1,140110.2,2024/08/29 13:51:00,Chicago,DRV-0279
VEH-0194,9.4,188570.6,2024/01/26 04:00:00,Phoenix,DRV-0110
VEH-0157,50.4,116082.9,2024-06-15 12:00:00,UNKNOWN,DRV-0384
VEH-0044,80.3%,135069.7,2024/03/31 15:40:00,New York,DRV-0290
VEH-0197,85.3,201482.0,05/10/2024 13:57,Phoenix,DRV-0191
VEH-0111,14.1,56224.2,2024-07-09 13:52:00,n/a,DRV-0280
VEH-0032,65.5,,2024/04/10 20:49:00,n/a,DRV-0327
VEH-0133,unknown,78984.0,03-16-2024,New York,DRV-0176
VEH-0232,46.5,205184.0,2024/11/13 22:32:00,New York,DRV-0002
VEH-0056,55.1,100801.9,2024/06/05 04:05:00,UNKNOWN,DRV-0269
VEH-0148,24.0%,N/A,2024/12/01 01:12:00,UNKNOWN,DRV-0346
VEH-0085,unknown,222068.0,06-17-2024,Houston,DRV-0198
VEH-0102,97.5,102778.4,2024-12-24 00:59:00,Chicago,DRV-0066
VEH-0241,27.5,227396.7,2024-11-01 02:23:00,Chicago,DRV-0037
VEH-0202,14.9,162064.2,06-15-2024,,DRV-0214
VEH-0113,95.7,124759.0,2024/10/17 17:12:00,,DRV-0159
VEH-0071,97.5,58072.4,04/10/2024 21:14,,DRV-0072
VEH-0121,18.7,71273.8,2024-05-10 07:34:00,,DRV-0128
VEH-0116,40.3,43381.1,16/05/2024 07:24,Chicago,DRV-0310
VEH-0245,37.6,133718.2,2024/09/05 12:27:00,Chicago,DRV-0021
VEH-0200,22.2,29966.3,2024-03-19 17:09:00,Phoenix,DRV-0193
VEH-0155,38.5,86739.7,07/04/2024 00:54,,DRV-0021
VEH-0172,86.3,54185.0,14/01/2024 13:06,UNKNOWN,DRV-0381
VEH-0156,unknown,153837.0,15/10/2024 15:30,Los Angeles,DRV-0219
VEH-0227,74.8,125680.1,2024/09/12 18:12:00,Los Angeles,DRV-0296
VEH-0039,43.0,,30/09/2024 05:48,,DRV-0060
VEH-0246,87.9,142943.1,2024-12-28 06:50:00,New York,DRV-0159
VEH-0062,12.4,182716.9,10/02/2024 17:04,,DRV-0089
VEH-0168,,64533.4,03/02/2024 08:26,Chicago,
VEH-0086,21.7,-167402.8,2024/12/08 00:39:00,Chicago,DRV-0167
VEH-0167,unknown,235827.5,12-09-2024,New York,DRV-0116
VEH-0180,67.1,174256.0,2024-02-11 00:54:00,Houston,DRV-0338
VEH-0199,73.3,32891.9,2024-04-18 09:25:00,New York,DRV-0137
VEH-0144,50.8,58225.5,2024/04/13 13:09:00,UNKNOWN,DRV-0237
VEH-0138,,157843.8,2024/10/15 10:00:00,UNKNOWN,DRV-0066
VEH-0016,90.4,93680.5,2024-03-30 07:14:00,Houston,
VEH-0192,39.0,144641.0,2024-11-12 11:46:00,UNKNOWN,DRV-0275
VEH-0064,43.8,69188.5,06/11/2024 18:04,New York,DRV-0014
VEH-0079,12.5,230210.5,09-27-2024,Phoenix,DRV-0061
VEH-0009,82.5%,121313.9,2024-03-07 07:02:00,Chicago,DRV-0240
VEH-0246,,199134.3,08-28-2024,UNKNOWN,DRV-0019
VEH-0173,29.8,N/A,2024/01/31 13:31:00,Houston,DRV-0101
VEH-0204,15.7,77447.0 mi,2024-03-10 02:44:00,Houston,DRV-0345
VEH-0071,55.7%,-236594.7,01-12-2024,n/a,DRV-0334
VEH-0230,56.9,208097.8,2024-11-09 01:29:00,Phoenix,DRV-0079
VEH-0203,49.3,40178.3,15/01/2024 00:36,Phoenix,DRV-0322
VEH-0207,unknown,166967.0 mi,2024/11/27 03:13:00,Los Angeles,DRV-0311
VEH-0091,97.1,236066.6,13/05/2024 02:23,UNKNOWN,DRV-0121
VEH-0016,58.3,240543.1,2024/04/26 07:15:00,Phoenix,DRV-0328
VEH-0212,86.2,78468.9,2024/10/21 13:30:00,Phoenix,DRV-0316
VEH-0173,93.6,235187.7,2024-06-10 19:56:00,n/a,DRV-0072
VEH-0035,98.6,174540.4,2024-08-28 11:45:00,UNKNOWN,DRV-0048
VEH-0058,78.2,187936.7,25/12/2024 05:56,UNKNOWN,DRV-0060
VEH-0187,70.7,47595.4,2024/02/25 18:13:00,New York,DRV-0197
VEH-0032,32.4,169120.9,2024-05-11 11:53:00,UNKNOWN,DRV-0127
VEH-0171,unknown,77930.5,28/10/2024 10:56,New York,DRV-0268
VEH-0117,1.5,232079.6,01/11/2024 04:46,,DRV-0251
VEH-0169,33.1,15889.6,02-20-2024,n/a,DRV-0205
VEH-0162,75.9,-125154.9,2024-12-18 20:37:00,Houston,DRV-0244
VEH-0208,40.3,230010.0,2024/05/08 14:13:00,Chicago,DRV-0176
VEH-0214,43.9,181314.4,2024-06-15 12:00:00,Los Angeles,DRV-0067
VEH-0039,,86405.0,12-08-2024,Los Angeles,DRV-0159
VEH-0140,73.2,,2024/01/28 13:44:00,n/a,DRV-0247
VEH-0018,45.7,118777.1,2024-06-14 04:07:00,Phoenix,DRV-0289
VEH-0209,115.8,81323.8,29/03/2024 14:55,Houston,DRV-0251
VEH-0147,13.6,209019.7,12/03/2024 02:52,Phoenix,DRV-0049
VEH-XXXX,35.0,229274.6,2024/11/05 22:44:00,UNKNOWN,DRV-0277
VEH-0095,91.2,36653.6,08/11/2024 04:07,Los Angeles,DRV-0041
VEH-0177,61.7,212489.8,06/03/2024 14:25,,DRV-0278
VEH-0131,52.5,177261.6,2024-03-19 16:04:00,Phoenix,DRV-0119
VEH-0161,40.8,93172.1,2024-10-29 07:52:00,n/a,DRV-0360
VEH-0206,96.2,129591.4,07-02-2024,Houston,DRV-0374
VEH-0241,53.8,248033.9,07-15-2024,n/a,DRV-0362
VEH-0061,87.6,200354.2,04/08/2024 02:43,Phoenix,DRV-0326
VEH-0206,52.5,174458.2,08/10/2024 19:44,New York,DRV-0366
VEH-0228,18.9,117358.7,2024-05-31 01:55:00,Los Angeles,
VEH-0160,15.2,228057.4,2024/10/12 05:36:00,Chicago,DRV-0130
VEH-0102,23.5,-99829.0,30/01/2024 22:42,Phoenix,DRV-0253
VEH-0002,22.9,158590.9,2024/10/22 21:25:00,,DRV-0214
VEH-0030,28.3,76122.6,2024/04/23 15:37:00,Phoenix,DRV-0025
VEH-0060,58.9,22305.5,31/03/2024 03:22,Phoenix,DRV-0325
VEH-0213,55.7,85682.7,23/11/2024 08:06,Houston,DRV-0053
VEH-0224,37.4,237735.3,2024/03/05 02:26:00,Houston,DRV-0151
VEH-0189,56.0,-63750.9,12-15-2024,Houston,DRV-0222
VEH-0073,40.5,246022.4,12-05-2024,n/a,DRV-0310
VEH-0062,93.3,66374.1,2024/05/24 04:07:00,Houston,DRV-0330
VEH-0153,34.2,205314.3,2024-02-18 19:07:00,,DRV-0283
VEH-0097,99.4,165459.8,2024-06-12 11:11:00,New York,DRV-0332
VEH-0042,3.1,162916.7,2024/05/09 04:37:00,n/a,DRV-0048
VEH-0185,unknown,56079.6,2024/02/14 06:35:00,Los Angeles,DRV-0022
VEH-0234,94.5,184133.8,15/05/2024 05:26,n/a,DRV-0105
VEH-0017,12.9,32011.5,05-16-2024,n/a,DRV-0059
VEH-0133,68.3,60482.9,11-06-2024,n/a,DRV-0388
VEH-0004,120.8,249698.2,2024-08-07 07:58:00,Chicago,DRV-0285
VEH-0246,24.9,93076.8,11-08-2024,n/a,DRV-0297
VEH-0103,92.8,233033.5 mi,12-07-2024,UNKNOWN,DRV-0369
VEH-0136,70.4,123029.2,2024-04-12 14:13:00,,DRV-0299
VEH-0244,52.7%,75820.3,01-30-2024,Phoenix,DRV-0047
VEH-0029,83.4,138382.7,02/11/2024 17:13,n/a,DRV-0019
VEH-0198,8.9,30159.0,2024-03-23 10:30:00,Phoenix,DRV-0188
VEH-0084,127.5,211166.5 mi,2024/11/26 06:46:00,Houston,DRV-0201
VEH-0233,25.5,170375.7,2024-04-18 05:31:00,Houston,DRV-0256
VEH-0045,53.6,98547.6,06-28-2024,Chicago,DRV-0393
VEH-0121,37.9,84336.4,26/03/2024 09:54,,DRV-0198
VEH-0072,5.7,244623.6,10/03/2024 21:46,n/a,DRV-0248
VEH-0196,71.8,61835.1,2024/03/12 14:19:00,,DRV-0211
VEH-0004,45.7,137405.6,2024/08/21 06:18:00,Chicago,DRV-0370
VEH-0009,14.0,7493.4,2024-05-30 20:08:00,n/a,DRV-0029
VEH-0020,76.7,145928.4,2024/01/05 03:29:00,Chicago,DRV-0023
VEH-0092,121.6,140527.7,01/11/2024 10:17,Chicago,DRV-0017
VEH-0193,73.3,153996.4,08-06-2024,New York,DRV-0017
VEH-0101,45.4,N/A,05-23-2024,Phoenix,DRV-0043
VEH-0055,29.0,59687.9,2024-05-06 05:39:00,n/a,DRV-0277
VEH-0196,30.9,,21/04/2024 14:55,Los Angeles,DRV-0111
VEH-0129,35.0%,149086.6,2024/05/23 06:10:00,Los Angeles,
VEH-0186,59.7,83561.0,20/02/2024 03:07,,DRV-0056
VEH-0082,36.5,210920.1,11-22-2024,,DRV-0160
VEH-0165,90.9,128042.5,2024-06-25 06:59:00,New York,DRV-0279
VEH-0032,51.0,,2024/03/24 04:00:00,,DRV-0246
VEH-0132,98.3,,2024/02/17 18:16:00,Chicago,DRV-0271
VEH-0007,17.2,76357.9,07-09-2024,New York,DRV-0060
VEH-0112,79.4,21399.9,2024/07/30 12:19:00,Phoenix,DRV-0088
VEH-0034,45.8,121174.1,02-09-2024,UNKNOWN,DRV-0296
VEH-0179,46.8,151474.2,10-05-2024,,DRV-0106
VEH-0099,59.6,,10-31-2024,n/a,DRV-0376
VEH-0019,86.1,211628.6,04-13-2024,UNKNOWN,DRV-0300
VEH-0103,67.0,46975.9,2024/12/12 18:54:00,n/a,DRV-0185
VEH-0223,,211216.0,15/08/2024 07:43,New York,DRV-0289
VEH-0190,84.5,104595.8,10/03/2024 16:47,Houston,DRV-0344
VEH-0144,38.9,60074.8,05-27-2024,Chicago,DRV-0372
VEH-0019,2.8,207132.6,2024/05/25 10:20:00,Los Angeles,DRV-0169
VEH-0037,,130644.1,09-19-2024,,DRV-0192
VEH-0136,63.4,17976.7,2024/01/16 06:50:00,Houston,DRV-0270
VEH-0214,83.2,37577.7,2024-02-06 02:36:00,,DRV-0128
VEH-0189,46.9,14075.8,20/05/2024 15:44,,DRV-0264
VEH-0103,,245298.1,2024-07-06 00:55:00,,DRV-0099
,117.7,-84626.7,2024-11-08 10:52:00,n/a,DRV-0390
VEH-0076,unknown,36407.2,20/06/2024 00:26,New York,DRV-0009
VEH-0158,5.3,198895.5,2024/06/21 00:15:00,New York,DRV-0254
VEH-0154,60.7,232612.2,2024/03/10 16:56:00,Phoenix,DRV-0269
VEH-0196,16.4,29145.8,29/02/2024 03:19,n/a,DRV-0014
VEH-0138,,17751.7,04/06/2024 20:02,Phoenix,DRV-0013
VEH-0182,0.4,61706.0,2024/07/10 13:32:00,Houston,DRV-0248
VEH-0181,99.0,6442.4,17/09/2024 05:23,Houston,DRV-0202
VEH-0163,45.5,129503.8,2024/06/07 04:34:00,Phoenix,DRV-0181
VEH-0214,46.8,161655.3,01/02/2024 14:29,UNKNOWN,DRV-0353
VEH-0083,53.8,228307.4,2024/06/18 22:37:00,Los Angeles,DRV-0004
VEH-0168,15.6,-60860.7,2024/01/02 14:27:00,,DRV-0263
VEH-0079,32.1,46629.6 mi,13/03/2024 06:13,Houston,DRV-0042
VEH-0214,63.2,135735.1,2024-11-07 01:44:00,UNKNOWN,DRV-0187
VEH-0077,78.4,,2024/02/08 21:36:00,UNKNOWN,DRV-0369
VEH-0196,43.0,207737.3,11-12-2024,Los Angeles,DRV-0196
VEH-0173,42.7,156660.9,10-09-2024,Chicago,DRV-0258
VEH-0109,32.7%,187046.0,06-15-2024,n/a,DRV-0134
VEH-0095,97.6,77650.2,02-14-2024,Chicago,DRV-0225
VEH-0028,48.2,130080.9,02/06/2024 17:31,n/a,DRV-0001
VEH-0159,74.6,162408.2,14/04/2024 05:09,UNKNOWN,DRV-0236
VEH-0181,27.3,237715.9,06/10/2024 16:24,,DRV-0023
VEH-0199,87.0,151235.2,04-15-2024,n/a,DRV-0269
VEH-0192,68.6,109053.6,2024/09/14 19:16:00,Los Angeles,DRV-0372
VEH-0057,61.7,,2024-11-08 13:28:00,Chicago,DRV-0368
VEH-0182,50.5,44103.0,08-06-2024,Phoenix,DRV-0287
VEH-0215,31.3,,09/10/2024 17:27,UNKNOWN,DRV-0269
VEH-0035,16.4,203643.7,2024/11/14 02:49:00,n/a,DRV-0288
VEH-0196,25.2,N/A,2024/02/25 14:29:00,UNKNOWN,DRV-0051
VEH-0036,63.5,11326.0,2024-01-04 19:46:00,New York,DRV-0077
VEH-0101,37.8,15509.2,06-06-2024,New York,DRV-0297
VEH-0171,72.8,86451.5,2024-12-28 09:57:00,Houston,DRV-0168
VEH-0201,28.6,N/A,29/12/2024 03:37,New York,DRV-0170
VEH-0234,64.8,103298.6,29/10/2024 15:33,Chicago,DRV-0089
VEH-0246,32.1,33744.6,2024-01-10 06:47:00,Los Angeles,DRV-0065
VEH-0154,18.3,239073.0 mi,12-13-2024,New York,DRV-0247
VEH-0239,40.0,81698.7,2024-07-10 21:47:00,,DRV-0346
VEH-0214,,222100.9,09-12-2024,Chicago,DRV-0366
VEH-0164,99.6,72202.5,2024-06-15 12:00:00,Houston,DRV-0395
VEH-0125,60.1,175216.4,2024/07/23 14:35:00,Los Angeles,DRV-0384
VEH-0194,27.0,205690.1,2024/09/25 04:12:00,Houston,DRV-0218
VEH-0215,60.7,119156.0,29/11/2024 11:48,Chicago,DRV-0245
VEH-0246,15.0,81169.0,2024-07-20 23:28:00,Chicago,DRV-0293
VEH-0087,46.3,196268.0,03-18-2024,UNKNOWN,DRV-0093
VEH-0195,0.4,59531.2,2024/12/08 01:02:00,UNKNOWN,DRV-0010
VEH-0207,11.5,152655.0,30/01/2024 08:48,n/a,DRV-0365
VEH-0125,63.6,12783.8 mi,2024/11/01 18:24:00,n/a,DRV-0231
VEH-0144,39.5,83752.1,2024-06-15 12:00:00,New York,DRV-0291
VEH-0045,4.9,57770.2,2024-05-10 23:43:00,,DRV-0172
VEH-0250,10.0,158444.8,09-20-2024,,DRV-0197
VEH-0221,15.2,34706.8,2024/08/16 05:08:00,,DRV-0179
VEH-0164,10.0,68116.8 mi,26/10/2024 14:52,Chicago,DRV-0024
VEH-0092,0.4,231162.8,04/05/2024 07:16,Phoenix,DRV-0297
VEH-XXXX,,-244498.4,2024/03/09 20:30:00,,DRV-0039
VEH-0231,48.6%,83511.4,2024/06/07 14:52:00,,DRV-0059
VEH-0073,8.9,52789.5,02-07-2024,Houston,DRV-0241
VEH-0016,89.8,202481.1,2024-11-13 01:32:00,,DRV-0302
  ,93.1,227102.5,05-20-2024,,DRV-0320
VEH-0130,4.7,194882.9,09/09/2024 13:14,,DRV-0360
